match,home_team,away_team,player_team,opposition_team,market_name,player_name,line,over_price,agency
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Jess Vukic,14.5,8.5,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Bridie Hipwell,9.5,2.9,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Bridie Hipwell,14.5,10,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Ainslie Kemp,9.5,3.75,Bet365
Hawthorn Hawks v Carlton,Hawthorn Hawks,Carlton,Hawthorn Hawks,Carlton,Player Disposals,Ainslie Kemp,14.5,15,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Alexandra Anderson,14.5,1.025,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Alexandra Anderson,19.5,1.18,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Alexandra Anderson,24.5,1.87,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Alexandra Anderson,29.5,4.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Alexandra Anderson,34.5,10.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Isabel Dawes,9.5,1.025,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Isabel Dawes,14.5,1.22,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Isabel Dawes,19.5,2.2,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Isabel Dawes,24.5,6.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Isabel Dawes,29.5,19,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Orla O'Dwyer,9.5,1.06,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Orla O'Dwyer,14.5,1.45,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Orla O'Dwyer,19.5,3.35,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Orla O'Dwyer,24.5,10,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Sophie Conway,9.5,1.08,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Sophie Conway,14.5,1.62,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Sophie Conway,19.5,4.33,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Sophie Conway,24.5,13,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Jade Ellenger,9.5,1.08,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Jade Ellenger,14.5,1.62,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Jade Ellenger,19.5,4.33,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Jade Ellenger,24.5,13,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Breanna Koenen,9.5,1.12,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Breanna Koenen,14.5,1.87,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Breanna Koenen,19.5,5.75,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Breanna Koenen,24.5,19,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Catherine Svarc,9.5,1.18,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Catherine Svarc,14.5,2.25,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,NA,NA,Player Disposals,Catherine Svarc,19.5,7.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Shannon Campbell,9.5,1.26,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Shannon Campbell,14.5,2.8,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Shannon Campbell,19.5,10,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Natalie Grider,9.5,1.38,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Natalie Grider,14.5,3.75,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Natalie Grider,19.5,15,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Courtney Hodder,9.5,1.38,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Courtney Hodder,14.5,3.75,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Courtney Hodder,19.5,15,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Lily Postlethwaite,9.5,1.57,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Lily Postlethwaite,14.5,5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Lily Postlethwaite,19.5,19,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Tahlia Hickie,9.5,1.57,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Tahlia Hickie,14.5,5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Tahlia Hickie,19.5,19,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Charlotte Mullins,9.5,1.57,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Charlotte Mullins,14.5,5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Charlotte Mullins,19.5,19,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Kate Lutkins,9.5,1.87,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Kate Lutkins,14.5,6.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Dakota Davidson,9.5,1.87,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Dakota Davidson,14.5,6.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Ellie Hampson,9.5,1.87,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Ellie Hampson,14.5,6.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Shanae Davison,9.5,2.3,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Shanae Davison,14.5,8.5,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Taylor Smith,9.5,2.9,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Taylor Smith,14.5,10,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Ruby Svarc,9.5,2.9,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Ruby Svarc,14.5,10,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Poppy Boltz,9.5,2.9,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Poppy Boltz,14.5,10,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Jennifer Dunne,9.5,3.75,Bet365
Brisbane Lions v North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Brisbane Lions,North Melbourne Kangaroos,Player Disposals,Jennifer Dunne,14.5,15,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Emma O'Driscoll,9.5,1.025,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Emma O'Driscoll,14.5,1.22,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Emma O'Driscoll,19.5,2.2,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Emma O'Driscoll,24.5,6.5,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Emma O'Driscoll,29.5,19,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Dana East,9.5,1.025,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Dana East,14.5,1.22,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Dana East,19.5,2.2,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Dana East,24.5,6.5,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Dana East,29.5,19,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Hayley Miller,9.5,1.04,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Hayley Miller,14.5,1.32,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Hayley Miller,19.5,2.65,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Hayley Miller,24.5,8,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Hayley Miller,29.5,23,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aisling McCarthy,9.5,1.06,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aisling McCarthy,14.5,1.45,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aisling McCarthy,19.5,3.35,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aisling McCarthy,24.5,10,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Gabrielle Newton,9.5,1.08,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Gabrielle Newton,14.5,1.62,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Gabrielle Newton,19.5,4.33,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Gabrielle Newton,24.5,13,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aine Tighe,9.5,1.08,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aine Tighe,14.5,1.62,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aine Tighe,19.5,4.33,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Aine Tighe,24.5,13,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Laura Pugh,9.5,1.12,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Laura Pugh,14.5,1.87,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Laura Pugh,19.5,5.75,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Laura Pugh,24.5,19,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Mim Strom,9.5,1.12,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Mim Strom,14.5,1.87,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Mim Strom,19.5,5.75,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Mim Strom,24.5,19,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Airlie Runnalls,9.5,1.12,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Airlie Runnalls,14.5,1.87,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Airlie Runnalls,19.5,5.75,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Airlie Runnalls,24.5,19,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,NA,NA,Player Disposals,Ash Brazill,9.5,1.18,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,NA,NA,Player Disposals,Ash Brazill,14.5,2.25,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,NA,NA,Player Disposals,Ash Brazill,19.5,7.5,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Megan Kauffman,9.5,1.18,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Megan Kauffman,14.5,2.25,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Megan Kauffman,19.5,7.5,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Orlagh Lally,9.5,1.26,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Orlagh Lally,14.5,2.8,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Orlagh Lally,19.5,10,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Joanne Cregg,9.5,1.26,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Joanne Cregg,14.5,2.8,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Joanne Cregg,19.5,10,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Ebony Antonio,9.5,1.38,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Ebony Antonio,14.5,3.75,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Ebony Antonio,19.5,15,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Philipa Seth,9.5,1.38,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Philipa Seth,14.5,3.75,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Philipa Seth,19.5,15,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Madeleine Scanlon,9.5,1.38,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Madeleine Scanlon,14.5,3.75,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Madeleine Scanlon,19.5,15,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Tunisha Kikoak,9.5,1.38,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Tunisha Kikoak,14.5,3.75,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Tunisha Kikoak,19.5,15,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Jae Flynn,9.5,1.57,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Jae Flynn,14.5,5,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Jae Flynn,19.5,19,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Gabby O'Sullivan,9.5,1.87,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Gabby O'Sullivan,14.5,6.5,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Jessica Low,9.5,1.87,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Jessica Low,14.5,6.5,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Amy Mulholland,9.5,2.3,Bet365
Essendon Bombers v Fremantle Dockers,Essendon Bombers,Fremantle Dockers,Fremantle Dockers,Essendon Bombers,Player Disposals,Amy Mulholland,14.5,8.5,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Jaimee Lambert,9.5,1.015,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Jaimee Lambert,14.5,1.16,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Jaimee Lambert,19.5,1.87,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Jaimee Lambert,24.5,4.75,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Jaimee Lambert,29.5,13,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Olivia Vesely,9.5,1.06,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Olivia Vesely,14.5,1.45,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Olivia Vesely,19.5,3.35,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Olivia Vesely,24.5,10,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Tyanna Smith,9.5,1.08,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Tyanna Smith,14.5,1.62,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Tyanna Smith,19.5,4.33,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Tyanna Smith,24.5,13,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Hannah Priest,9.5,1.12,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Hannah Priest,14.5,1.87,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Hannah Priest,19.5,5.75,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Hannah Priest,24.5,19,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Grace Kelly,9.5,1.12,Bet365
Gold Coast Suns v St Kilda Saints,Gold Coast Suns,St Kilda Saints,St Kilda Saints,Gold Coast Suns,Player Disposals,Grace Kelly,14.5,1.87,Bet365
